business_id,billed amount,log_billed_amount,product,product_idx,size,size_idx,region,region_idx,industry,industry_idx
b06996,4835.46485868,8.48373254777,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b06997,624.807468091,6.43744355122,DisplayOnTarget,0,size_less_50,1,midwest,2,offices_of_physicians_except_mental_health_specialists,1
b06998,899.608974179,6.80196019578,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b06999,1399.42464926,7.24381646632,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b07000,2868.96311735,7.96170596032,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b07001,1812.84225119,7.50265119714,DisplayOnTarget,0,size_50_100,3,south,1,new_car_dealers,4
b07002,917.651511439,6.82181770138,DisplayOnTarget,0,unavailable,2,south,1,other_ind,0
b07003,1509.35167648,7.31943548428,Email Marketing,1,size_less_50,1,south,1,other_ind,0
b07004,2348.54299063,7.76155041087,DisplayOnTarget,0,size_less_50,1,west,3,other_ind,0
b07005,1521.37061692,7.32736692919,Social,2,size_less_50,1,midwest,2,roofing_contractors,17
b07006,2876.58821333,7.96436022273,Email Marketing,1,unavailable,2,northeast,0,other_ind,0
b07007,1040.34606763,6.94730869412,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b07008,2393.03003783,7.7803156402,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
b07009,4731.20254855,8.46193468777,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07010,3571.01453731,8.18060501852,Social,2,unavailable,2,northeast,0,other_ind,0
b07011,331.575453624,5.80385539647,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b07012,1710.62255523,7.44461265063,Social,2,size_less_50,1,northeast,0,other_ind,0
b07013,1529.21327309,7.33250868155,Social,2,size_50_100,3,northeast,0,fullservice_restaurants,8
b07014,714.589821417,6.57170870174,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07015,800.409711593,6.68512373606,Email Marketing,1,unavailable,2,northeast,0,other_ind,0
b07016,894.249456684,6.79598477057,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07017,3029.50473521,8.01615443142,DisplayOnTarget,0,size_less_50,1,northeast,0,new_multifamily_housing_construction_except_operative_builders,19
b07018,1209.07761023,7.09761304229,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b07019,1552.23269488,7.34744962178,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07020,614.757706279,6.42122821665,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07021,859.071051359,6.7558516326,DisplayOnTarget,0,size_less_50,1,west,3,insurance_agencies_and_brokerages,12
b07022,1253.51229599,7.13370472688,Social,2,size_less_50,1,northeast,0,beauty_salons,11
b07023,5877.50068328,8.67888689667,DisplayOnTarget,0,size_less_50,1,northeast,0,new_multifamily_housing_construction_except_operative_builders,19
b07024,2348.99966102,7.76174484035,Social,2,size_less_50,1,northeast,0,offices_of_real_estate_agents_and_brokers,10
b07025,1478.84116426,7.29901406293,Social,2,unavailable,2,northeast,0,other_ind,0
